"","merged_dataA[, 1]"
"RAD51",5.83276823585309
"PCMT1",7.2596217206552
"NRCAM",5.66098969863099
"AREG",5.30085957134223
"GRB10",6.57078023257854
"RARB",5.70130477029997
"ITGB1BP1",6.8405025689309
"ARMCX4",7.08592482693605
"ZNF780A",4.6733706424066
"DRD2",7.233153436893
"PSMA2",6.97390911227348
"DOCK9",6.44467209891795
"NQO2",8.92474060589234
"IRS1",3.69371527798416
"PPEF2",5.01498983483045
"NFIL3",7.68792885901487
"PDE9A",7.34673616340071
"CAPN6",5.639264148089
"ABCB1",6.99413209540567
"SCD",7.44932573069657
"CLEC16A",6.14647338651449
"SMPD1",8.73460486258436
"PLCD1",8.54641242024487
"MIR6132 /// ST7 /// ST7-OT3",7.74277833072864
"PDZK1IP1",11.6863222756997
"DPYSL4",6.76236250005424
"OLIG2",5.55192093940815
"STXBP3",7.33228670086599
"CCNO",6.14692223904688
"SEC23B",6.25551714098817
"ZNF710",7.13275971211485
"TMEM47",6.30832741021293
"GUSBP3 /// SMA4 /// SMA5",4.44454105143199
"G6PC",6.88691531109631
"ACE",7.67011872776357
"MMP2",7.23711005472835
"SGSM2",8.72058122902681
"NR5A2",3.92076330830093
"PIGA",5.326591879215
"REEP1",7.19673111532386
"FLOT2",8.86197251622995
"ACVR1B",6.63811385803048
"RCBTB2",7.22765945546966
"SF3B2",7.99660996917022
"GFPT2",7.20307802606633
"TPPP",6.04795704733594
"KCTD12",6.0150275696725
"KIF1A",4.90726103877996
"MYOZ3",7.06710295406697
"SYNGR4",8.86741334454608
"RNF5",7.39455868422929
"KLHL23 /// PHOSPHO2-KLHL23",4.18265906730002
"NEDD9",5.66812129147133
"DUSP8 /// LOC101927562",7.37648878533873
"KCNJ8",7.15966079864177
"PACS2",7.92350193273347
"GGT5",7.87070848007362
"RAB6A /// WTH3DI",5.31793707516394
"SOCS1",6.78160507088511
"EREG",4.87576027348091
"ITGA2B",6.81651522270917
"CALML3",7.74840550311562
"LRRC75A-AS1 /// SNORD49A /// SNORD49B /// SNORD65",7.71124816834208
"OAZ1",12.8319541278001
"YLPM1",5.87464366504447
"ME2",7.6954833135737
"ABL1",6.54206290345993
"ARC",7.21375100206318
"GLS",6.886827434875
"SCARB1",6.57873341151334
"SULF1",7.34482912888343
"DCAF11",9.19364120477729
"KIAA1462",5.89570057730092
"ELF5",7.69863561694593
"CHD1",7.62148035909509
"ZNF92",4.51993430301687
"TM7SF2",8.14587135645052
"TRIP4",6.41299852387983
"LINC00342",6.2535965102079
"TP53",7.60247042241332
"SLC6A8",9.37453480670117
"ROR2",6.37115899065986
"SSX2 /// SSX2B /// SSX3",6.09423378515377
"UBE2V2",5.8637070655578
"DMBT1",7.72115620282041
"PLK1",7.15221369231823
"AARS",8.06675741177549
"TFCP2",7.12155037914523
"NKX2-5",7.05392435900557
"DISC1 /// TSNAX-DISC1",6.1913359725105
"H2AFV",8.23890064193621
"CSHL1",6.80299698005218
"NOP2",6.94957255349341
"CELA2A /// CELA2B",6.17136509027179
"MYT1L",4.30151963499399
"SEMA7A",7.44107587583361
"GHR",5.40909966078225
"SIGMAR1",7.2100625290182
"PDZRN3",5.57202068373942
"CAPN9",6.38924412367825
"HERC3 /// LOC101929134",6.03634900302819
"PPFIBP1",7.08618976511926
"SPOCK1",7.10026880051268
"CDC25A",6.29364432020389
"LY9",7.16987499949374
"DLG3",5.88576458395054
"ZDHHC3",7.05729166319115
"PLEKHG3",7.86303956299872
"SHFM1",7.86465490148319
"HDAC6",7.76550048915791
"EP400",6.3869219416066
"ARPC5",6.22376135012085
"PRRC2B",6.9889760225247
"MAPK8IP2",7.95734977639832
"CACYBP",7.61855127981162
"TRIM21",7.70093730876393
"RALGDS",8.13334490118288
"SLC2A5",7.1508664413124
"SPOCK3",6.82152894628316
"OVOL1",8.03574960802289
"CYTH3",6.31923337828701
"TTN-AS1",5.09577947140678
"KIF5C",5.71682575728267
"IL17RA",8.27528865347755
"FCAR",6.5023298151408
"ANGPTL2",7.35718257147931
"PLOD3",8.09737086035973
"AIP",7.98038880653754
"FOSL2",8.49485460043671
"NEK9",8.12971473101547
"RASSF8",5.53142401919775
"POU6F1",7.69980799640857
"BLK",5.76784465941794
"XRCC4",5.07934124807987
"RASAL2",6.02543644107642
"GYPB",5.95245393501349
"ITGB2",9.26008779733818
"SNAP91",4.68786399380585
"KIAA0753",6.04327734723518
"C3orf27",6.26337036363286
"RAD23B",7.01752427491803
"MAU2",7.27744778676273
"C9orf3",6.43338073738082
"SLC25A3",8.1380853746916
"RPS3A /// SNORD73A",9.71547424732763
"CPM",5.51214900547361
"SEL1L",6.47093559541233
"RNF144A",4.64195331136473
"COX20",8.55463956244526
"PTOV1-AS1",6.16885109131888
"SMYD2",5.26662852726807
"ACVR2B",6.17720395814514
"KIFC3",8.59261950740259
"SMG7",6.96962746069446
"POU3F2",5.10173911628144
"KIR2DL4",5.81306651162346
"YIPF2",7.80454605382452
"AGXT",6.42415783117819
"IL1R1",7.30188708193611
"SLK",6.79943956414729
"CAPN2",8.66452536742097
"PFDN1",7.83875635638929
"MYRIP",4.96446480949562
"RBM3",7.63762729167686
"TSPAN9",7.94015870838097
"RPS6KA3",6.28435188380354
"SELPLG",8.54930784756354
"EIF3G",8.70788160735853
"CDC42EP2",6.92631126401124
"BASP1",9.99977464660464
"CSRP1",8.0357565036802
"BCL2",7.73654600892061
"TCIRG1",7.61763749470227
"IRF4",6.69426412871817
"LSS",6.43845120103833
"CGRRF1",5.53485763109598
"NAB2",7.44189315599372
"TLN1",8.27191254266959
"PCBP3",8.23256791063766
"MGAT5",7.86798559887572
"ANKRD46",6.19890996745164
"RIPK2",6.23388076504427
"MYH3",4.5881533240181
"PHF3",6.09122459952969
"HTRA2",8.20175552725439
"NHLH2",6.05651787725572
"MNDA",8.96826721046969
"SSBP2",5.76946389190247
"STAM2",5.58926503291244
"BUD31",6.53728855389599
"GRK6",9.87905706558455
"PAK7",5.65015784867729
"MISP",8.46570938955226
"ATP8A2",7.06400942742647
"ATP6AP1",8.79013168248307
"LFNG",6.88237430802
"GABRR1",5.2768547925353
"GCH1",7.47138641135509
"IL11",7.11245221609621
"PHLDA2",7.15108520004795
"IRF2",7.37566323962035
"NSMAF",5.5988379129556
"TNNC1",6.8421223934733
"CLIP3",7.15186607034583
"IGH /// IGHA1 /// IGHA2",7.00406911509093
"GAL",5.39744123608278
"UBFD1",6.84527714289786
"RAP2B",5.90415106522782
"LILRA2",6.55822592509772
"AZGP1",8.60679155410554
"OAS2",6.66736853750736
"RABGAP1",8.05433383374138
"URB1",6.38027148093802
"TCAP",7.36030635168112
"MBNL1",6.75981503984494
"HIRA",5.94257902959009
"GLMN",6.25932669551643
"SDC2",6.46602054817346
"DAZ1 /// DAZ2 /// DAZ3 /// DAZ4",6.46558427645485
"FCN2",7.69589492953845
"PLCG2",7.48263954761172
"KLK2",7.03288327768509
"GRK4",5.80283333614785
"SLC29A1",7.02397181631874
"WISP1",5.09361568833439
"RER1",8.38083454939976
"C16orf3",5.96708970903808
"TFAM",5.11720865004324
"GOSR2",6.49147738651076
"CYP4A11 /// CYP4A22",8.28077685564213
"FBN1",5.84951918702958
"IFIT2",8.03612356279399
"AV8S2 /// TRAV13-2 /// TRAV13-2",4.73068149497821
"APOC1",7.87711315113713
"DCC",5.47467373066113
"DKK3",5.96831613122025
"TEC",6.13877097304368
"C4orf6",5.52401480774569
"CASP3",5.9171162111061
"FAM8A1",8.22974688666387
"TNP2",4.90495313104394
"RUNX1T1",6.0838056380605
"TMEM8B",7.49201618888234
"USH1C",8.38025470626947
"LRRC8B",5.03216248570668
"TM4SF4",6.01545195833013
"KAZN",7.40330603613518
"ZNF428",7.3374893797862
"SEC61A1",7.83415089722195
"INPP5J",8.66313901425851
"IQSEC3",6.34796931928397
"INPP4B",5.43315273228889
"ALKBH1",7.11816406892278
"GALT",7.92456183041356
"CCNA1",5.37463320560563
"ICAM3",8.43668914270541
"TMEM11",7.33302979848234
"ECD",7.62347232464829
"TLE4",6.55773185589162
"SLCO2B1",6.45077212593143
"TRIP11",5.48778142868007
"PEBP1",8.82474387499969
"ITPR1",6.19192899302524
"JADE2",7.49331143203133
"BCLAF1",7.27119683342782
"SUMO4",7.01183660465819
"CD81",9.49577288577289
"CD74",9.26411786591007
"KCNS1",7.40768164280754
"NBAS",7.50545829085608
"UBE2L6",8.55652938835259
"GLI2",8.28303910042207
"KIAA0232",7.77994066088837
"MMP9",7.24861733723996
"KCNK1",4.48423230731608
"TROVE2",6.61943684588396
"PGR",4.63219089881967
"CFI",7.03052480975016
"AJAP1",6.14973275140625
"THOP1",7.40177683722864
"RCOR1",6.30045715173834
"STK38",8.30051068071238
"WDR46",7.24576423319553
"MEOX2",4.50234356980702
"EVX1",7.55190070213332
"SLC1A2",5.23314900945241
"GRIA3",5.28561689969245
"BIRC2",7.84054133647053
"C1orf105",6.4895642359801
"SLC29A2",5.72966464369247
"FAM65B",8.39589882684809
"ATP5F1",7.08039725249844
"HOXD1",5.59652325793004
"RNF6",6.24911395678474
"GRK5",8.13268864406743
"ITPKC",7.37947130003022
"ACSL6",6.75030869985207
"ADCY1",6.002997222724
"IRF8",8.29063725501142
"GABRP",6.28512865346018
"GALK1",7.01502818136065
"THAP11",7.09343989580965
"USP4",8.50148237904921
"MCM7",7.40428090024039
"ZFP36",9.41249677139071
"ZBTB39",6.17156857334279
"NFE2L2",8.26581235260383
"NPAS3",5.89250786024977
"RP11-348B17.1",5.33386693723566
"CGA",5.75190381230693
"TAF11",6.40742559086458
"SLC17A3",7.81435758161981
"LOC101928143 /// LOC101930388 /// NUMB",6.49306036157536
"STON1",6.62656019752027
"APRT",7.84990572969719
"OLFML2A",6.8636721078151
"CYLD",6.85164630776658
"CDK5R2",6.46459789146022
"QKI",8.08402071123852
"DUT",7.75465400319688
"BLCAP",8.47852591376242
"MFAP5",4.93907865718518
"EIF4E",5.91386940499394
"ADAM18",5.68856306077142
"VAMP8",9.05972604014843
"LOC101928378",7.62201496424081
"DIMT1",6.21773456703583
"SH2D2A",6.11005851036518
"MAGEA10",6.64104243023868
"TYK2",8.23158805819275
"SEL1L3",7.32556579583311
"NDUFS4",6.49875290092488
"FRYL",6.92978605172225
"RPE",5.50982845707727
"KANK1",5.37394663186106
"FMO5",6.49183124917136
"ENTPD5",6.94940747261434
"XAF1",8.21667079738767
"TMEM246",6.73995419391748
"VPS13B",6.49944651070771
"PRKCSH",9.25965636402691
"HEXA",7.49134126580875
"THRA",6.91289457559774
"REL",5.67247768268962
"SDF2",7.92751096507492
"WWP1",7.98654567085415
"IREB2",5.68798192984193
"PLCB1",5.18277630567045
"MIEF1",8.03594030448606
"ASCL1",6.9405868488527
"MAPK11",7.67210483031553
"BDH1",7.17750998205832
"RBM5",8.94203161740843
"AMHR2",6.51936110134511
"STS",5.62677832570096
"DISC1",5.77802518357211
"NGF",6.82819909753864
"GLRA1",5.70884920230416
"GSTP1",9.45581476746365
"NUP50",6.90511733697588
"UBR4",8.34068495171094
"LOC100506558 /// MATN2",6.15886198446932
"ANKRD34C",5.27019306812125
"ATP5I",10.2051657494574
"ATP10B",4.97906669321086
"UBE3A",6.18703620897932
"STAG1",6.23217324520968
"APP",7.58270491697454
"ZC3H4",5.94076254632903
"UFD1L",7.87146435984987
"NT5E",6.39927608610378
"EGFL8 /// PPT2 /// PPT2-EGFL8",7.09991842957179
"ZRSR2",6.65858052416202
"SLC10A2",5.94593248946139
"LPAR2",8.24416673327542
"ACSM2A",9.21176024635721
"SBSPON",6.44744787075572
"PDGFA",6.87960853076413
"EDNRA",5.41626820940296
"RBMS2",5.37551984635833
"ADRBK2",6.37793920071504
"SCML2",7.35892456004966
"SHB",7.39080941726714
"TCF7L2",6.20156932453492
"MCFD2",6.50233113194609
"MAGI1",7.00189705746426
"CD52",5.84721018804895
"TNNC2",7.02908423486932
"CAPN15",7.80742309585447
"IL7",3.77984588811966
"SART3",7.70055688154909
"CPEB3",5.51474344228306
"PRRX1",4.56111439251415
"ACKR1",7.62594523838845
"LDLRAD4",6.54268306744725
"MYT1",6.66363465736981
"SLC7A6",6.57894760055795
"MOB1A",7.60608049939035
"DHX57",6.02866840070908
"METTL1",7.3470746207338
"YAF2",5.41123764315174
"PSMD6",8.58940508896511
"APEX1",8.91601914996758
"ABCA6",6.07582843741852
"ZC2HC1A",6.5791293909211
"CMAHP",5.6458387105298
"PRKCB",7.26063532238448
"CERS6",5.94416052636949
"RHOH",7.64859465493665
"DOT1L",6.26906227516453
"SEC11A",9.67873049877972
"FLT1",6.50268127655767
"SOX5",5.46888190623173
"ADAMTS2",8.17250904405044
"ITGA10",7.76831024252901
"TIE1",6.41877886507248
"VPS8",5.43227671657003
"AFF3",7.29876618221429
"PGM5",5.19288294869442
"ELF2",6.84349400272443
"MARCKS",7.86119393292726
"TPP2",5.80630036327785
"H1FX",7.29498680259184
"SLC25A17",7.41477750931417
"RPL23 /// SNORA21",10.6828483974472
"TMED9",8.23410782414945
"BCHE",5.06858893677134
"PLA2G2A",7.28659511409847
"HNRNPA2B1",7.37814831747841
"CLN3",7.40662735057157
"HNRNPA1",8.43290785373813
"MMP14",8.42693343553774
"BUB3",7.28600064450811
"RAP1GAP2",8.52379906115093
"MAP4K4",6.84293059893212
"PARG",5.95043938549435
"CDA",7.27418160565877
"SMYD5",7.14631644789977
"CAD",6.76433454526798
"UBA1",8.07916084221196
"HSPG2",7.39553993347299
"TOP1P2",6.08741065785498
"FAM110B",5.76192946437752
"PTPN12",4.99704868347156
"RBM8A",7.23146164914591
"GNAQ",7.09096944087389
"CDH6",7.79410351374123
"COL16A1",7.43269499984473
"CSF1R",7.36012099681089
"CYP27A1",8.52706016443666
"LOC150776 /// SMPD4",5.96753771459541
"PLEC",7.75675315292931
"HSPE1-MOB4 /// MOB4",6.1917681579291
"MTX2",6.53757236524784
"TRAPPC6A",7.93017254058032
"CCNI",10.8281213246848
"FCN1",8.63605654801572
"HYAL3",6.7600253321692
"AMD1",8.02080920746832
"TLK1",5.57570413428678
"WHAMM",6.19765853504627
"PCOLCE",7.46754948526653
"DNAJB5",7.3587409109449
"AQP1",10.2432816900979
"PIN1",6.31397464572384
"PDLIM5",6.43474488242223
"CHRD",8.04427045454851
"PDE6C",4.85746780420522
"ACTL6B",7.08514491498495
"CCT7",8.90123318172388
"SNAPC2",8.4429945855303
"PDCD2",7.76079443033345
"PDE4A",6.96940184645941
"SLC1A3",5.84285892465527
"RENBP",7.28148578999462
"GLT8D1",7.65001174461219
"PIGF",7.18147087229721
"CIR1",7.17379882243359
"NAT1",5.51675070651074
"WT1",6.14946061189003
"CD200",5.62126757211151
"INPP4A",6.44413459650895
"VASH1",6.46690583702648
"RABGGTB",7.11175878823534
"DNAJC13",6.08438237945628
"RTN4",9.71465220642176
"COL9A1",7.14732269109774
"H2AFB1 /// H2AFB2 /// H2AFB3",6.85997653638746
"NOS1",6.55168747742614
"NMT2",6.29606094065425
"SYNPO",8.30661348426366
"MMP24",7.75695502842003
"SLC9A3R2",7.55388442552268
"SLC4A8",7.14041105850684
"FCN3",7.16117998659197
"GSK3B",5.9433543634089
"TBX1",6.56488353575903
"KCNB1",6.82663260922994
"CCDC9",8.18018442328092
"USP34",7.36816985338162
"SOCS6",6.22716099791283
"GPR125",5.47802566646416
"KAT5",7.80217062451014
"MGA",5.99859688599514
"IGLC1",5.66030248560603
"CTBP2",7.34456129473144
"LOC101929336 /// RIF1",5.14634378704883
"MAGEA8",6.25431545994233
"STC1",6.58295454988503
"THPO",6.695808200959
"FZD5",6.42789715290537
"CHRNA2",7.07151178754359
"PDZD2",4.87923629743347
"PPP1R11",7.40658527547212
"SOS1",5.62710620028542
"BMP8A",6.13953657455345
"GNA13",5.42583943091353
"ST3GAL1",8.30876478927301
"ACIN1",8.65423469348817
"OAZ3",6.41987707401561
"SETD3",7.19826397038059
"GRM8",5.99065145121836
"TNXA /// TNXB",8.33071341209478
"SEMA5A",7.9914623530599
"TSPAN2",5.53296329697279
"GH1",7.18368222716356
"AP1B1",9.20805501321628
"CEP68",6.01622109833397
"RCC1",6.8684999115794
"PPP1R12A",5.13604546519349
"MXD1",8.34511619417272
"MZF1",7.84744345216074
"ZNF211",6.86661654461413
"PDAP1",7.64864767637375
"ZFAND5",7.48969432602038
"B4GALT4",6.59243035045078
"AP1S2",6.69463051618016
"NUP62",6.11637246101463
"VGLL4",7.46903099026035
"MYO6",7.32447326949722
"MVK",8.57174851932889
"CNGB1",7.21537966946002
"KCNK3",8.32118926892097
"NEMF",7.34960244953319
"KRT7",6.80164941325977
"PDIA2",6.79542549605777
"SRSF10",5.92330300213411
"MRPS18B",6.84871174037877
"ARHGAP4",8.31349154763025
"TWIST1",5.12238748157447
"CCNE1",6.42303425846549
"MAPK12",8.33022188470784
"EED",4.72244459991453
"SNN",8.48016466682349
"KDM3B",7.51720313110745
"ZNF638 /// ZNF638-IT1",6.04253574127666
"KLHL9",5.92055921753467
"TRIM52",5.85328499002282
"SCN8A",4.16334027146135
"CYB5B",5.71997320228866
"CEACAM6",7.02384153525997
"KCTD17",8.54809484195241
"HERC4",5.24377498913417
"CXCL10",6.29881591988877
"SEC31B",6.71435691475431
"LDHC",6.0825447211747
"HIST1H2BL",6.63303161614007
"PAFAH2",6.6807254429287
"CHRNA1",5.28784610793802
"ADAMTSL3",6.25721968775464
"HSD11B1",7.21217131655977
"PIK3R4",5.44675803983173
"DCP2",5.81288305099094
"CPT1A",6.61813360078243
"TCEA1",7.93349509817237
"ABHD5",5.55293650529487
"HNRNPH2 /// RPL36A-HNRNPH2",7.05999692458411
"FLAD1",7.30646132852052
"BAZ2B",6.99928166181601
"UQCR11",10.0390732052903
"IMPG1",3.92800100275651
"FEM1B",6.1656581046477
"RIT1",6.95096305630122
"LARP7",5.2404742457607
"PPP1R15A",8.10830764340332
"PTRF",7.67356009970047
"TKT",7.56138591612365
"HMGA2",4.61875684642239
"PARD6B",6.91659294826439
"NR2F2",8.42142787873473
"OS9",9.42803372862565
"LMF2",8.42579206032609
"CYBB",7.36279905420854
"GPD1",6.97006872346466
"NR5A1",7.00668578894943
"NENF",7.97820903709357
"YBX3",8.72604285165349
"MIR1292 /// NOP56 /// SNORD110 /// SNORD57 /// SNORD86",7.44298551376196
"RGR",7.84113443467337
"MDC1",7.16219452324685
"TNNI1",6.91500050577147
"LCP1",10.1464688125058
"GRM1",6.57315579237068
"RABGGTA",7.85881259827997
"SGCA",7.33333756153514
"ETV6",6.65162912500576
"SEPT2",8.14930893873104
"SOX4",7.35830354443505
"HSPA1A /// HSPA1B /// HSPA1L",8.74968259333571
"SEMG2",4.65366955416766
"DESI1",7.4994923526222
"PGC",7.67384488173019
"RTEL1",8.45448155715683
"TRIOBP",7.25929885102465
"TNFRSF10D",6.21761492385672
"CAPRIN1",7.00289746316066
"MINK1",7.35507951028804
"ZCCHC24",7.32705877969522
"RRN3P2",6.16964571493387
"INHBB",5.89413577346062
"CDC16",7.40384922856352
"ITFG2 /// LOC100507424",6.91937369797377
"RARRES2",8.7014777293096
"MAPK9",6.72532588803863
"LIMK1",8.31729400644577
"AMMECR1",6.46747379477589
"CLDN3",7.6256177925339
"EML2",7.53760640742707
"KCNIP4",5.60278219568982
"LGALS9",8.61216115386832
"COLEC10",5.88393770530065
"LPXN",8.25832009207128
"SYT11",6.8390789899802
"MYL5",7.03300172167123
"PLAUR",7.34178641041423
"WISP2",7.43959761961309
"ATP8B3",7.60817828076322
"COL14A1",6.1157099855008
"ZNF415",4.97351897659301
"EMC2",5.25226488986126
"SCARB2",6.04653251940971
"GDI2",8.97305956862705
"CDC42EP1",7.8034843057471
"SCGN",7.65656120128416
"VPS72",7.7585928115547
"GNAO1",7.53691723352421
"LY6H",6.42718742031192
"RSL1D1",7.37897925132912
"KDELR3",6.14109746041547
"MLLT3",5.57360233588625
"MGLL",8.54706191001904
"FBXW4P1",6.48993649209524
"HTR2A",4.70401887553798
"ATP7A",5.00242378304347
"HTR2C",4.01913478854349
"DLGAP1",6.59549747680149
"F12",7.06721232519269
"FCHSD2",7.20507083464314
"SLC25A44",7.71578473016318
"KDM3A",6.77055519191508
"DGKQ",6.53609316159935
"PHLPP1",5.15981123794288
"SASH3",7.48523992276659
"CIZ1",8.57661918217941
"MBL2",3.17927836291861
"LOC100652777 /// PLA2G10",6.78658336330764
"TG",7.1803142963007
"DYNC1I1",6.95161264252698
"ASIC1",6.47691376848924
"MTOR",7.30546008453639
"MYO5A",5.57106949207671
"POU1F1",4.07861273743052
"S100B",6.22034943046022
"CAMK2G",7.1291260250146
"MLLT4-AS1",5.82866181712008
"SIM1",5.80103810399428
"EDIL3",6.01614462732457
"PSMC3IP",7.79298451894021
"STARD13",5.38807680100267
"ITPKB",7.91070999009877
"KCNQ1",8.72098095510662
"MOXD1",8.17286979607755
"IL13RA2",5.85061850630261
"PPIE",8.05640140410115
"HUWE1",6.93710676414409
"RLBP1",6.66767575212434
"TES",8.35376993685857
"RAB40A",6.01976532936258
"NCAPH2",7.84349007638754
"GNPAT",7.71725859631583
"SEC14L2",6.1149856910886
"PSMD1",7.98869693526146
"CASP9",7.07553856329747
"ASIC2",7.26431289018321
"TRPM1",5.06119599574203
"MPHOSPH8",6.48470380972165
"UBTF",5.88945524857733
"MLXIP",6.78205788664775
"COLGALT2",6.04769562340206
"CNOT2",6.42884666371828
"RAN",7.8274440433798
"PTPN14",7.03280996967503
"SERINC3",6.15824941745422
"APBA2",7.20325559313861
"RBM25",4.03930713407194
"S100G",5.82787654464378
"MAML3",6.83384429486973
"PIP",5.19937246022472
"TSN",7.25335032869493
"DAAM2",7.46970101136496
"TMX4",6.38700498454995
"ATXN1",5.77871968607142
"CLEC10A",7.17384300504475
"AQP2",9.28615409827129
"ATP7B",6.4350550780717
"CD8B /// LOC100996919",7.5542374746217
"THAP3",7.48600182166922
"IDUA",7.2371718170844
"FBXL5",6.70784079068529
"LRP8",5.307010036227
"BRCA1",5.2049691967966
"ZKSCAN3",6.77457455502952
"PEA15",8.04474142905436
"DGKZ",6.70633759916733
"VDAC3",8.54512588930237
"CA1",6.46064603974863
"ENO1",10.3790456944366
"NRIP1",6.40584611855318
"HLA-F",8.94837890308781
"CD68 /// LOC101928634 /// SNORA67",6.98368012549307
"ZNF230",4.47651888015156
"NAGLU",7.18395263229516
"HBEGF",7.99286733382799
"KIN",4.8816943904991
"EMX1",6.65876677979958
"C18orf32 /// RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C",10.3286456900954
"TRIM31",5.89598245259249
"ACSL3",5.23335469519746
"SYCP2",4.09251091569799
"DGCR2",9.12193317281029
"RRAD",7.00274564780931
"SPRR1B",5.95037415706254
"USP7",8.05725256353803
"RWDD2A",6.23259066738962
"ING3",5.19801332418253
"UBE2A",7.79483314872089
"PIP4K2A",10.0396471588463
"DAP3",8.09883998813937
"JARID2",7.98369559904371
"SC5D",7.62008476367754
"CREBBP",5.94597327863152
"FGFR4",6.40616069353821
"VHL",6.17707315521812
"FAM105A",5.3782097402262
"PPP2R4",8.59950883548703
"MXRA8",8.27771392999341
"WNT11",7.43794904573237
"SEMA3E",4.15362449673084
"TRPM2",8.73173545553179
"ABCB7",6.62538450229171
"PSMD5",7.61596934611642
"BTN3A2",7.25497850622866
"ADCY6",8.2138962983791
"SOX12",7.97647527608818
"RGS2",10.4639481156728
"ESRRB",6.63470500646825
"MCM6",6.97610972698275
"FUT4",6.83208862703438
"ITM2B",11.5354245272048
"GMPS",6.49706799826792
"RGS10",8.61103912079043
"MFN1",6.08931514584799
"TLR6",6.01917941083101
"ANKRD12",6.57544724802051
"APLP1",7.92634852789117
"LBR",7.42201739553062
"C14orf2",7.73157499077513
"MEGF8",6.26337865667981
"ADAM19",8.21861241778851
"TTF2",5.17187603720576
"SAP18",8.2300842689786
"PCK2",8.74621555850042
"CYCS",7.28649878468576
"CD5",8.1031283317766
"CCL1",6.26331642837127
"NDRG2",7.52883145276127
"COX7A1",8.08589066385843
"PMS2P1",7.05911708421975
"VCP",9.41701645497905
"ARNTL",5.92960859547771
"RANGAP1",8.03115529251451
"AMT",7.77037374725398
"INHA",6.48447098978384
"SPR",7.60248689344489
"KEL",6.87365259940383
"GATA3",6.00849222776528
"ODF2",6.05111654293126
"RGS6",7.51665307284861
"TBX5",5.65409116073742
"COG4",8.08453321049076
"CAPZA2",6.97889432429413
"KCNJ5",6.06309066183548
"TCOF1",8.49884050396616
"FGF7",4.37986312925477
"TAF15",8.05307882074081
"CADPS",4.39547441526952
"MMP7",8.51530834068228
"SNCA",7.08938412998079
"QDPR",7.19979502260975
"VAPA",6.2789053288559
"AFG3L2",8.34295712830103
"OGDH",7.15121908730238
"CNTN2",8.50335582455347
"SLC6A9",6.25626666941603
"RPS6KA1",8.42076394044788
"C20orf194",7.18913516451635
"CADM3",7.82411051816043
"APOBEC3G",8.77307689854432
"ZER1",7.84825191623103
"PPIL6",6.47921895791386
"KLF1",7.45011813340292
"GCHFR",5.85532439038508
"GTF2I /// GTF2IP1 /// LOC100093631",10.0859855567546
"MRPS27",7.03056094591806
"PAFAH1B2",5.88674716607669
"KIF14",5.37541448613491
"MYL12B",9.87702746330812
"RNASEH2A",6.81467636986401
"CLASP1",5.69229191586917
"FBXL4",4.63601765089439
"CYP2A6",7.63640355339658
"BIRC5",6.6571095984132
"ROCK2",6.10350892002668
"S100A11",10.0819250536305
"CFLAR",7.86399938428887
"WDTC1",8.23827856870776
